user_id,song_id,listen_count
77c483655132013e0a7e0054c0083f8fb1bdd895,SOGLBQA12A6701E7AF,1
be4f72f876ffa7ef83d17788a9b4def9a905da73,SOBOUPA12A6D4F81F1,9
42c94e2e312133cb75abfd2a642378d6810da58d,SONMWXV12AB01803B4,1
2a6a1bbb3cfb54d77e6c6a1f9c9943842c9ea078,SOMTUPP12A6701FC38,1
497f3b95b1e0e3a07395329be57755650f27aff1,SOZPRNU12A58A7B1CF,1
d43373d17ffa0ac21fe6b058ad3e2650f82cee48,SOBBMDR12A8C13253B,1
d43373d17ffa0ac21fe6b058ad3e2650f82cee48,SOFKNVA12A6D4FA879,1
d43373d17ffa0ac21fe6b058ad3e2650f82cee48,SOGKGLB12A81C22AFA,1
d43373d17ffa0ac21fe6b058ad3e2650f82cee48,SOTGKTG12AB0189D2E,1
d43373d17ffa0ac21fe6b058ad3e2650f82cee48,SOZWMNZ12A6D4FCD0D,1
ea09b8f3767ed701a6bdec68fe4d8731c88b96ff,SOWZDNH12A6D4F7237,1
0fc485ad605a11d728e4fd149f3e2f9d9c6715b5,SOQRZNB12AB0184CF6,1
5a7b44703d0a4d1bbd7160e7109dc3b2359cf6aa,SOMMONH12A6D4F41CD,1
feedc8504aede579af36313d1af15b3ee62dd3a3,SOBOUPA12A6D4F81F1,15
feedc8504aede579af36313d1af15b3ee62dd3a3,SOTGKTG12AB0189D2E,8
780e28d9a0bf78bbabf7d8ba89d0735345a586d7,SORCSTK12A8C13A0F7,1
6bac5a63db9da2d5e4402fe224b4e3f100d364e7,SONDUKG12A58A7DA36,2
30e3a7bcda8e61bbce166627c26f48789b1e2d5b,SOBOUPA12A6D4F81F1,4
15c637e2e466991e4703f20f38bc248471690ab7,SOBOUPA12A6D4F81F1,2
20331b9b13944d46d5fe4f9d3aa97cb19a4d848c,SOLPVAQ12AB017EB35,3
aa9b4ee679a83df517e274de04728c96e9bdcdfc,SOBZCUC12A58A7D9AD,1
95b804973e70522c3693107091e449cbe4ecb375,SOPDTVU12AB018D1B4,1
d1e5af00a0e7a0839d1ed695007f2b55aabe6e22,SOOZADV12AF729E506,1
e2d8138a31541615b5677e1715459a3eb00f2658,SOJSFUH12AB018B9E0,1
e2d8138a31541615b5677e1715459a3eb00f2658,SOJUERX12AB0184DE1,7
3fc9f264115ae211568217efd9a15f8a30582e6b,SOOLSML12A8C1414DC,1
e5b3fd07df74b4e238579672fcfc645d686890ed,SOBOUPA12A6D4F81F1,5
d3a89357142d75894bd955cae3077172fad45a85,SOETSTN12A81C219A9,1
417960295fe119f4b6fedbc79232b2bb2f5f1ed7,SOBQZKH12A8AE48A02,1
e2b14743b9c6c134ccab6e88ec9c25a0d7956684,SOBGQHH12A8151CAC5,1
37a8cc9c67e443070e5f212df20558f134269d17,SOETSTN12A81C219A9,5
23820d6de2b491fbd336daf123559f139789656d,SOBQZKH12A8AE48A02,1
afee01468ba69288014fe27c5d2deb7debe3a213,SOCQJYB12AB017E855,1
2a4d9c0ab1d1ea80522b5f230f50947956172463,SOKUQKE12AF72AAEA9,2
2a4d9c0ab1d1ea80522b5f230f50947956172463,SOVHIAK12A8C144F9C,4
c89cc13a0a36999b2cdcbed08064e92a3d2de5d5,SOCXGVX12A67AD85A1,1
e73666aa1a41be622da349a5baf66b5c0ef19991,SOBOUPA12A6D4F81F1,1
e73666aa1a41be622da349a5baf66b5c0ef19991,SOWEWCO12A8C14074E,1
e137e25548e39fde1be37d8677521c3e1d3f7720,SOBBMDR12A8C13253B,5
e137e25548e39fde1be37d8677521c3e1d3f7720,SOESZWS12A6D4F910C,1
e137e25548e39fde1be37d8677521c3e1d3f7720,SOHILNH12A6701E1C3,1
3422c18dac4fa37f05415285510d514b3405ba97,SOQRZNB12AB0184CF6,1
d9fa45b1da54cf5537dcb2b5a037e4ccbf3ad081,SOBOUPA12A6D4F81F1,22
d9fa45b1da54cf5537dcb2b5a037e4ccbf3ad081,SONMWXV12AB01803B4,1
d6cbc51198dfc482469cf1277f4e0e239c8e9fbc,SOJSFUH12AB018B9E0,1
943c9e146d2bf3db138931a592cf28261b889589,SOCKJWI12AB018006A,6
943c9e146d2bf3db138931a592cf28261b889589,SOVHIAK12A8C144F9C,3
73b9ee074a4cce98873fdb98279dbc8820912ba6,SOPMZAM12A58A7C56B,2
51a875a1add3da64c5a206ad4fbbb10f413072cb,SOFRZBI12A8C145A85,1
fd37d67dc54908d59f46c55a29665afd93724601,SOYDERO12A6D4F72BC,10
066b6ddafdc35e0817ed26d735c381e329646b0f,SOGELZG12A6D4F865F,2
ae9d7e18ba808bfbb1f75244ca52075c967b2c02,SOURJIK12A8C138182,1
caaf7efb8596b8cae78ae5c67d379f5ef93d00e2,SOULRND12A670205EF,2
0852254d379b1ddc10be82c7a3bd04acea960e2a,SOHVUZY12A8C133AA1,1
d2c27591aee5c0f88b17ab9502a33a44b3049a71,SOQISNQ12A8AE45F4C,1
073f822d759ab1de2fe4d3f64d188b021c367e3a,SOUEGBF12AB017EFD5,1
d5b7e53c10bfd30f98f8d0180989f56bdbe9e75f,SOKNBWG12A58A7D0C8,3
d5b7e53c10bfd30f98f8d0180989f56bdbe9e75f,SOUDGEV12A8C135FC9,6
029e5a434cf9ead026a04cc7ee6bb07b668b64da,SOGLBQA12A6701E7AF,1
157fd3cb676263205482a8333836f974716e93d5,SOBOUPA12A6D4F81F1,1
157fd3cb676263205482a8333836f974716e93d5,SOLPVAQ12AB017EB35,5
ce3be2b48afef9356544be2765a03e13d4c68261,SOGLBQA12A6701E7AF,4
6ede8263b196461a9a194bd4e409d3f8aa2dfa84,SOAKDHD12A6310F1AE,1
6ede8263b196461a9a194bd4e409d3f8aa2dfa84,SOFRZBI12A8C145A85,1
b1d7ab6a9ee93ce006bdeaf02dd8c631c980a973,SOLLWCK12A6D4FB0B9,1
3fdc0327dd204b3427f0945578d3daa79b590abf,SOIUVMN12A8AE47414,1
fd3abf5e4e9908f577eaa8347d6d981e80f78689,SODADXS12A6D4FC0CE,1
fd3abf5e4e9908f577eaa8347d6d981e80f78689,SOKZRTZ12A6D4F619C,2
d1cfac9449448f03ab60620241e300204aaf0374,SOOLSML12A8C1414DC,1
5d66757e07330aab5ad28d9482eaac62ffeb9de4,SOKJBXF12A58A7CD00,1
77f8549fa5fd557c3d0d2918aebe27fcaf489204,SOCQJYB12AB017E855,3
ee6f517f3853132bdb2bebec8ca67a4e8be4ad35,SOQSYFG12AB0184A1C,1
c1b7cd2c875c6732d1db16202e29a5b479e3a7d1,SOMMONH12A6D4F41CD,1
a1bcdebd82715b94a1c151dcb5dfbbb772788eb5,SOPXGQV12A58A7C985,1
d5f9435e0260bd7ec187c04fa6448531b85e8927,SOTUYMM12AAF3B336B,1
b974cebe69fba5164ca1cef382a6960bae25e806,SOGLBQA12A6701E7AF,5
de7f0ee448a8ee6b75b3142f5c7c0d083ce33a97,SOFRZBI12A8C145A85,2
5a1dc3c8ffef9e5c163b78378cb3fa463cb5ad4d,SOBOUPA12A6D4F81F1,1
403f97052846e89e3fe9088ef4fe982a33ec4bf2,SOBBMDR12A8C13253B,2
c84a5ba7cfbb4fb37df174af690d10512af73390,SOQISNQ12A8AE45F4C,2
c68df73c3c10fe9b7ea555b77ff7bbb7078e20a4,SOBOUPA12A6D4F81F1,1
c68df73c3c10fe9b7ea555b77ff7bbb7078e20a4,SOMMONH12A6D4F41CD,1
3d7fa99280bac08aec4760b5768af7f465915f8e,SOBQZKH12A8AE48A02,9
9bd58dd212594f6499e2704d5469c5680fc0d47a,SOMTVRZ12A8C13A987,1
3a87d0c2461de463aa5f06563c5e426a5d4ea51f,SOMMONH12A6D4F41CD,13
97bba7e4771b0ade1de7a9f4d774d092033c6bda,SOBGQHH12A8151CAC5,1
94fa24c0fe9c48eb2db59595917e044ad5c85d86,SOCQJYB12AB017E855,2
94fa24c0fe9c48eb2db59595917e044ad5c85d86,SONMWXV12AB01803B4,4
94fa24c0fe9c48eb2db59595917e044ad5c85d86,SOPKTEV12A8C141E33,5
a678da845c8bfe934d81160a41450d74e8d90a5f,SOPKTEV12A8C141E33,1
6a2109e01fb52d155ac8ccebc01635ea39bda633,SOLLWCK12A6D4FB0B9,2
7dced128ac5e9b982f471b24f42c1ff60579c359,SOBOUPA12A6D4F81F1,1
a1fdacd430cdd8335ee9eca54ca7f0fe09fd44c7,SOBOUPA12A6D4F81F1,1
cdb56584f32b5fccae0236a2e5cc3e78c7f82bc3,SOOZADV12AF729E506,1
2b703aa92f226395c104bb595131caeece77f928,SOGLBQA12A6701E7AF,1
d8ab691941bde6c353820ac76675803460d37b48,SOBOUPA12A6D4F81F1,3
1e02b938d663263d1bdb244be3fab3a24dd141a9,SOULRND12A670205EF,1
098df386f22d489672285185a38591b332ea82c2,SOUTGUB12AB017DC5B,1
0a9a894296bb6e0c0b3ab31864acc9a45ac0153f,SOMTVRZ12A8C13A987,2
0270b25c5d156780095a6711230c0b75f3d6d0bc,SOUEGBF12AB017EFD5,8
babd921d322956809ce49282604fd523b7153593,SOBZCUC12A58A7D9AD,1
babd921d322956809ce49282604fd523b7153593,SOCIUSI12AB018DD03,1
08034a4a88b74aa73b8b4b27f72d18b3e3b8d9cf,SOTGKTG12AB0189D2E,5
f03aa032f7b1b14dcb048637e8e8676dbba4441c,SOVHIAK12A8C144F9C,1
a8e9576ce58bea9432fd3dae6e1a4aff011dffd5,SORVHGJ12AB01883C4,1
0ab0f85ec397cc6ad1b20a657e5e54f8323f11ce,SOLXRGJ12A8C13AE91,1
bbc448db8554a3cdc540c2d5e230f688f83cb4ef,SOESZWS12A6D4F910C,1
6cc7949005055865c9a099afc50420e46c3ce36d,SOIUVMN12A8AE47414,5
bc15a5c45fb74ed7bad1aff307235d69d7daf7eb,SOUELOC12AB0182DD1,2
499af50d239937546dc8d11e12972e5776c8b16c,SOCIUSI12AB018DD03,2
499af50d239937546dc8d11e12972e5776c8b16c,SOLLWCK12A6D4FB0B9,1
f52115769f69846d69e00531c7118a1821a2ec90,SOBQTPC12AF72A24BC,1
7f3318dbf45cb856dddedde6457be12334059a5a,SOOZADV12AF729E506,1
a3497b829d295a3e1df441832145ba96eedaf0a7,SOMMONH12A6D4F41CD,1
d3354f86f66fd94f5cf6bf482d4be878523dbeb2,SOBOUPA12A6D4F81F1,8
2c5b1207a0a1647661735434c5f9eb648ca31b82,SOBBMDR12A8C13253B,1
2ea171e5999921abc4b8605b6a09ee363d32b1f7,SOQVIEV12A67AE2288,1
7d0bd2e779a265ea5609d926b78320afc03543b8,SOGELNH12AB017F92C,1
7d0bd2e779a265ea5609d926b78320afc03543b8,SONMWXV12AB01803B4,1
0064f0e3f2737910bfea7fb1336cff1657bf7bd1,SOSZNRJ12A8AE46E38,1
fdc980a3ef5f1d08575f90899b8145b20fb3181e,SOAKDHD12A6310F1AE,1
fdc980a3ef5f1d08575f90899b8145b20fb3181e,SOEDGBE12A670211D3,2
fdc980a3ef5f1d08575f90899b8145b20fb3181e,SOMMONH12A6D4F41CD,14
10935c291b0921f1b518754b0e9c738949454dfe,SOWEWCO12A8C14074E,1
4709572a1a11510350f4620c5b83107936c2ee12,SOAMSPW12AB017F147,1
ae7094ed4d7c1d58c9e89062599f0cf77fe0ee5e,SOBBMDR12A8C13253B,1
0b2dcdfa60ea483851e83844a457243ab5ab1432,SOJAMVI12AB017B880,1
bada55d9edb6785f1159ce49edf4ace2763d287c,SOBBMDR12A8C13253B,2
258a71ce71756447eac2d1e4e263a21925fb70ee,SOLPVAQ12AB017EB35,18
4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOCIUSI12AB018DD03,1
4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOHILNH12A6701E1C3,1
4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SONMWXV12AB01803B4,1
4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOPKTEV12A8C141E33,1
4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SORVHGJ12AB01883C4,1
4fa22edbfd4fcebb74956c8701e20b15fa1fc3e8,SOUEGBF12AB017EFD5,2
10ae39f1f4553b93ce5c72dfada7c6c0ac61f935,SOPDTVU12AB018D1B4,2
10ae39f1f4553b93ce5c72dfada7c6c0ac61f935,SOSFGBT12A8C132D50,32
d23b7846cb61dba9b88c7a4b71a8aa8b506e2c73,SOTUYMM12AAF3B336B,1
ddeaa1ea3b584de219f5761b9701d87246da964a,SOFRZBI12A8C145A85,2
69af26a724b995b6a94258ed4f6ebd32daedfb22,SOBOUPA12A6D4F81F1,5
663a36b36b3d7af06f8dc40ac1ad4e00e1fe7799,SOCIUSI12AB018DD03,1
fd19e6595a02fe9fdcbfee124a67bded7c0c1cbd,SOGABXH12AB01814C5,1
c180b5e61b95b89b02b9d2348aaa40ed3c781f99,SOMMONH12A6D4F41CD,12
3bbef96392d69a1158ee1cb800d709b584742141,SOBGQHH12A8151CAC5,1
3bbef96392d69a1158ee1cb800d709b584742141,SOQRZNB12AB0184CF6,1
3bbef96392d69a1158ee1cb800d709b584742141,SOSFGBT12A8C132D50,1
2128c7517bfaa4201709b40e02dd91a6cb95e7d3,SOBOUPA12A6D4F81F1,1
bc123eb4191505b99eb5a2c9187f991e963a204a,SONMWXV12AB01803B4,1
56c02400fc8a2b1f109b270109b970cc234f1c57,SOSLAJE12AB018DA78,1
c577f38fdc32e30feda5be529e562e9b020d513b,SOBQZKH12A8AE48A02,6
d61442a1159c25768d25a7dc2a8008f03384318d,SOBGQHH12A8151CAC5,1
9ea8f349d14b034a57caa703e2d099878d703bbc,SOQVIEV12A67AE2288,2
b9dfc36ee34ae2fd297ca7c58f34fbcb5a97d036,SOLLWCK12A6D4FB0B9,3
15066a1891e94763b861ae1c4fa9c46157b733d3,SOPDTVU12AB018D1B4,8
037878ae9a90b2c69377c05065f3bd5dc77e5ba5,SOUVXMC12A8C13FBD3,14
0fe345376e6c571b3cef777fa78fddda17dbe9fe,SOUBEXV12AB01804A4,1
bb6423e1091b7d18ee8bc5fe4d5436400a7dbdd8,SOJAMVI12AB017B880,1
3cd048fc1346f6f29a52147c941c616f65766fc0,SOMMONH12A6D4F41CD,1
3cd048fc1346f6f29a52147c941c616f65766fc0,SOXZSEH12AC468CABB,1
8bacefa44b981c9f85cbfa8bb8dfe1f31110be60,SONMWXV12AB01803B4,1
bd34c5444ea7c02d3254c32f744c87ddb21eeec8,SOESZWS12A6D4F910C,1
bd34c5444ea7c02d3254c32f744c87ddb21eeec8,SOUTGUB12AB017DC5B,2
64a591f723d383a7359852ccd8f6d2792fbec8d2,SOESZWS12A6D4F910C,1
6f976e97d941923eb164d070dcd7750767a3b8b0,SOBJSLW12A6D4F9158,7
6f976e97d941923eb164d070dcd7750767a3b8b0,SONDUKG12A58A7DA36,1
b596cde0bdb9fafc0dc50a87a589e096d618ed0b,SOFBSOG12AAFF43EC2,1
3f51bbb2c3bc2dbbf9df9ba44ba9ada1cfb663fb,SOBOUPA12A6D4F81F1,1
fd0721a403c9d7befb324111f658df4b6488f82b,SOQRZNB12AB0184CF6,3
b753474f30c8850e97d0f7609e1125afdd4880c2,SOBZCUC12A58A7D9AD,1
dbd7c0ede86980ad8aa0e31db698975ff8a2d71c,SORCSTK12A8C13A0F7,1
91953ca3f925357852e423f6914da256a2c1dcd2,SOESZWS12A6D4F910C,2
89185d93119f7b7208824e03cb906d5e321e1b53,SOMTVRZ12A8C13A987,1
146ae47c205fc93843e5b5ad6d1953f73e670ed6,SOJSFUH12AB018B9E0,8
146ae47c205fc93843e5b5ad6d1953f73e670ed6,SOUTGUB12AB017DC5B,1
f6b78501dd4f4c882ca9730cc88847abca25f3d0,SOBZCUC12A58A7D9AD,3
dee26fb14686d9a860870d56c392baf53798cc5b,SONMWXV12AB01803B4,1
4da3505ba84500ba6806c3734ac1907566200fe0,SOBOUPA12A6D4F81F1,1
ba195e079bed31d541cd6ce69039c9e4a83fd5d9,SOSSNRI12AB0182B1A,7
dcbb524dabf151a658a9966a4ee15197362b972f,SOGLBQA12A6701E7AF,1
dcbb524dabf151a658a9966a4ee15197362b972f,SOJAMVI12AB017B880,1
dcbb524dabf151a658a9966a4ee15197362b972f,SOUTGUB12AB017DC5B,1
9b712ea89d910265715507f7fcd7a00a12423b33,SOBOUPA12A6D4F81F1,1
55e1aadd1d51ee62682c5278fb4c2c4eb05761a1,SOQSYFG12AB0184A1C,1
db561ea1dbbc3b4dc4f1505568f8615b1ef1bc46,SOAEUYZ12AF72A6379,1
d2ff6806dc267513d4f7c8d56a19e03f7182d192,SOBQTPC12AF72A24BC,1
d2ff6806dc267513d4f7c8d56a19e03f7182d192,SOUEGBF12AB017EFD5,1
199aea27521459ee06353a471fea4699044571e6,SOBQTPC12AF72A24BC,1
beebfdff999b0db46493ef6bb731f3fe472b79e6,SOESZWS12A6D4F910C,1
c5fed061e9cc07a3350ff305bd85209bed09a2b6,SOBOUPA12A6D4F81F1,2
aede537e3211db537a052a0db7188c8a1088d4f9,SOBOUPA12A6D4F81F1,1
3eed09b6333bcd37a0d78a86872f84c39e017913,SOBOUPA12A6D4F81F1,4
3eed09b6333bcd37a0d78a86872f84c39e017913,SOLLWCK12A6D4FB0B9,1
3eed09b6333bcd37a0d78a86872f84c39e017913,SOMMONH12A6D4F41CD,1
3eed09b6333bcd37a0d78a86872f84c39e017913,SOXZSEH12AC468CABB,1
a41f34ab226d6e68e27549442da3444ff3e77522,SOBGQHH12A8151CAC5,1
ca3a896b9decd0e1e2b1ffe2d14ba702ce82c82a,SOBGQHH12A8151CAC5,1
c967b341dddfa31e492cce0556e9f493b7c3d6eb,SOVHIAK12A8C144F9C,12
c2ea23bda08d0702e0540064449f7a38e3f4faa4,SOPDTVU12AB018D1B4,1
11b8d02360d468d3618e30e8141a8ba4286eb233,SOFKNVA12A6D4FA879,15
11b8d02360d468d3618e30e8141a8ba4286eb233,SOZWMNZ12A6D4FCD0D,12
152309da9e389abb28b8ac4bffc01308a12a21a6,SOMMONH12A6D4F41CD,14
71f61c53b3a47c8382a7e4ba2e5f32a6b1dfabaa,SOBOUPA12A6D4F81F1,2
1970653538f51f12b81591037fe734a89cb77ac9,SOBOUPA12A6D4F81F1,1
1970653538f51f12b81591037fe734a89cb77ac9,SOLLWCK12A6D4FB0B9,1
d3f57f3e49f3563317b21067bc5fa81aab9c9cdd,SOBOUPA12A6D4F81F1,1
3195ffbfd293321336c8dea8ed80688b6fe085d9,SOSSNRI12AB0182B1A,3
f5a2487f23800b0dc1d93b5a1404fed8bd63f7e4,SOAKDHD12A6310F1AE,1
f5a2487f23800b0dc1d93b5a1404fed8bd63f7e4,SOQISNQ12A8AE45F4C,1
fbcc734f21e67b23fafcafce1d1fa2bf9aeab952,SOESZWS12A6D4F910C,1
9c4adff450ffb34270d7fb6f928546fddf521c77,SONMWXV12AB01803B4,40
9c4adff450ffb34270d7fb6f928546fddf521c77,SOPKTEV12A8C141E33,2
a161ecab89dbaece3bca23ddfdb4ba1b7441085d,SOGLBQA12A6701E7AF,1
a161ecab89dbaece3bca23ddfdb4ba1b7441085d,SOHTLBP12A8C1360DD,1
a161ecab89dbaece3bca23ddfdb4ba1b7441085d,SOKZRTZ12A6D4F619C,1
a161ecab89dbaece3bca23ddfdb4ba1b7441085d,SOQRZNB12AB0184CF6,1
5a002cf1e287d53d40447fd3fec007c997d1fb74,SOBQZKH12A8AE48A02,3
5a002cf1e287d53d40447fd3fec007c997d1fb74,SOLPVAQ12AB017EB35,1
5a002cf1e287d53d40447fd3fec007c997d1fb74,SOPMZAM12A58A7C56B,2
2776b0e7cbe2de1e9be985f24da4c4093e977a2b,SOGKGLB12A81C22AFA,1
2776b0e7cbe2de1e9be985f24da4c4093e977a2b,SONMWXV12AB01803B4,1
2776b0e7cbe2de1e9be985f24da4c4093e977a2b,SOWONQS12A6D4FC79A,1
a118d859db189e9647046ffadb9603b806efdb2e,SOZPRNU12A58A7B1CF,1
ede91b046bb511e8b10cc1201106c3575fb5228c,SORVHGJ12AB01883C4,1
b3cbb480959a565e4ac6c5e67b53263d996e1655,SOHILNH12A6701E1C3,1
8c9629ee074aef253fdecd59aa86081c460be217,SOSFGBT12A8C132D50,1
8c9629ee074aef253fdecd59aa86081c460be217,SOUTGUB12AB017DC5B,1
e3cb70bf82ec8d3832fad142ff7b54f68857f383,SOZWMNZ12A6D4FCD0D,2
461a3b02a0503e04aed566df2be00815a281764c,SOLPVAQ12AB017EB35,20
c04447cac303c3b896cf1e7370573993d1539e94,SOUDGEV12A8C135FC9,1
50aa013540b7ddb8f8458d15ad33d15f3eb063a9,SOBQZKH12A8AE48A02,1
4a156a3c8cc627854a7690418ab69a4bc6bca117,SORQVOE12A6D4F5742,5
d8dfbf1388f3e470aebf5b58b432f6be2ba96e2d,SOUVXMC12A8C13FBD3,7
66501f846b6fe313dd416c6f1aeeaa54e047ebeb,SOXZSEH12AC468CABB,1
665978e2f7676f7f4a623f4f1a792a4dd17f48d2,SOXZSEH12AC468CABB,1
88970f386c1410102c68ca9b914cce103b6a8109,SOGELZG12A6D4F865F,2
88970f386c1410102c68ca9b914cce103b6a8109,SOUEGBF12AB017EFD5,1
28d1a7fb8a6805dffa473869b8afbdfc5dc8d099,SOWEWCO12A8C14074E,1
00e7e7ae22cde9cd5e8c98e2b159270747613c40,SOMMONH12A6D4F41CD,2
f515ef5c3945014970831db72e32ce8b64b3f6db,SOUEGBF12AB017EFD5,1
e65e7354774f2c92b0e571a81820db274fe7c2c2,SOKNBWG12A58A7D0C8,5
9dda21cb2b2e3139e166e33444e6f610fda23b18,SOBOUPA12A6D4F81F1,26
47813ba9fbef6ab4fc80b91612fff4c51e008713,SOESZWS12A6D4F910C,2
66366421e8147b4253b2599e5f0391085b439e59,SOZHLFT12A8C13BA52,1
062ce124251a5bf289e77e03b5a6f98197a61f3b,SOBOUPA12A6D4F81F1,3
7fcacdb0dc2eeb0546d019111a92b6b8a6251280,SOUEGBF12AB017EFD5,2
2236fd75d9c2bf0c59c215589e001e452f901f1b,SOLLWCK12A6D4FB0B9,5
8e64d156c4cec85d3baa0168fd6ba4278a6394d1,SOBBMDR12A8C13253B,7
8e64d156c4cec85d3baa0168fd6ba4278a6394d1,SOESZWS12A6D4F910C,8
8e64d156c4cec85d3baa0168fd6ba4278a6394d1,SOXZSEH12AC468CABB,1
e9403ccdac674aa195b79fca1db95c934fab018c,SOMTUPP12A6701FC38,2
2f8f89c0b7050f9cfc1753d8b360d0c69941d429,SONMWXV12AB01803B4,1
3d887d78993000a7871bc3142dc97ac3a305ad7e,SOBJSLW12A6D4F9158,2
c3e66da2731cbf45db9e0f434115e1e5f3f33225,SOGHDIA12A6D4F7C96,1
3d787fa34508fc9c5e9054d61f2f01bc0e2c5f36,SOOZADV12AF729E506,1
3d787fa34508fc9c5e9054d61f2f01bc0e2c5f36,SOQSYFG12AB0184A1C,1
28a832904ae7d9ace211843ac4c290a685fbed48,SOLXRGJ12A8C13AE91,40
28a832904ae7d9ace211843ac4c290a685fbed48,SOQMFQX12AB0189E9A,1
c5a55894ef803e7d8dfdd9509a5851d7369ed49b,SOBOUPA12A6D4F81F1,5
f76be4d869689e98085b3ee7171ede2d34ade6b4,SONDUKG12A58A7DA36,1
077f90fa7ca5e341a293f60a19a77c3abb80ea8c,SONUFPO12A8AE463D3,3
cb5f7dcae8b4b052474f9890c6dcb17bfafae23a,SOTOUSZ12AF729E225,1
a49aa0e0ed4d569a2cb33aafa0dda00f8f472d29,SOLLWCK12A6D4FB0B9,2
a49aa0e0ed4d569a2cb33aafa0dda00f8f472d29,SOQBGZD12AB0184341,1
a49aa0e0ed4d569a2cb33aafa0dda00f8f472d29,SOYDERO12A6D4F72BC,1
5504360b915c9aef6f170f7c5a2c1da81091e81d,SOBOUPA12A6D4F81F1,20
00cf9ad83fe26b31ec83498395b0b3145bd6f371,SOBJSLW12A6D4F9158,1
4257be9d67a3a222d0643614a5cf18c7dc7f20e9,SOBOUPA12A6D4F81F1,1
4257be9d67a3a222d0643614a5cf18c7dc7f20e9,SOXZSEH12AC468CABB,4
978b55d9714c66c21f8a0b033f6916012e1703f6,SOLLWCK12A6D4FB0B9,1
7f2c5995e3e62f43697162f3f75663646b424e04,SOBOUPA12A6D4F81F1,3
d2bc4bb88cda0db25c784ad702a03b302dbf6400,SOUTGUB12AB017DC5B,7
3d002b37edbb316ada4896c66828cd7df323ae2d,SOUTGUB12AB017DC5B,2
52e3c4516d10e01fb3990e8fb2a11c3c4c905f29,SOGKGLB12A81C22AFA,1
1145c659d29ea00752f080fad534d95e56b76b1a,SOXZSEH12AC468CABB,1
a8eb75e4a218e7d57b0e5e3c0196a6ca29f92c53,SOLLWCK12A6D4FB0B9,1
2e1732608e0ec07e60c2bf98159a0ccfeae3065c,SOJSFUH12AB018B9E0,6
591e5e62977c4414518f51c672737a91d62b582c,SOPMZAM12A58A7C56B,1
3de1422673e72d6e454493f3af53067707df4712,SOBOUPA12A6D4F81F1,1
eae597a6df908739bb0a4fe739c67441483b659f,SOFBSOG12AAFF43EC2,1
eae597a6df908739bb0a4fe739c67441483b659f,SORYNAN12A8C13CA99,1
16e574530e757a87cd70b6c2db4bf12277f70967,SOBOUPA12A6D4F81F1,10
16e574530e757a87cd70b6c2db4bf12277f70967,SOXZSEH12AC468CABB,1
76d478821ce11c0d7a90bc09d13d59e1527f1490,SOBBMDR12A8C13253B,1
3d70fa5a6c04cf7fdfc43e73cee80fff24e8bed1,SOGLBQA12A6701E7AF,1
3d70fa5a6c04cf7fdfc43e73cee80fff24e8bed1,SOHTLBP12A8C1360DD,1
3d70fa5a6c04cf7fdfc43e73cee80fff24e8bed1,SOMMONH12A6D4F41CD,1
3d70fa5a6c04cf7fdfc43e73cee80fff24e8bed1,SOQISNQ12A8AE45F4C,2
b6b6154df1e7ebd36974d11ed9ffb70d188dd594,SOBOUPA12A6D4F81F1,1
53115ec702a56a33bbd2a86b5c623af2713daabc,SOQRZNB12AB0184CF6,1
96f0e7393fcd30595c82fa0488b26c02340730f9,SOBCGRY12A6701DE8E,5
172a24b37cca515a32cfb3a9e49592651547a90c,SOBQZKH12A8AE48A02,1
172a24b37cca515a32cfb3a9e49592651547a90c,SOMTVRZ12A8C13A987,1
ce7169aed3eae1d598f3a465b8a0d95fe2749f05,SONMWXV12AB01803B4,2
29ea2aa6e282b1d3f2e14ec9f05bb36a39457600,SOMTVRZ12A8C13A987,5
ae8c6703368f9f105727c90a637a6883723f7339,SOBOUPA12A6D4F81F1,1
3af03fd951f03fc5ffc04ae06862b92df78075a8,SOBOUPA12A6D4F81F1,1
5908291c030d5c32c89a1cbeebef00ccbd0457c0,SOKUQKE12AF72AAEA9,1
460653436f90345466a24baa039c22be08a43b32,SOGABXH12AB01814C5,5
47eae8b266d6d1f78fb1c5163f45c48d0d777e7e,SOKJBXF12A58A7CD00,1
b5dfd94128121e23ccd01611abf4300f4cb2dca6,SOUVXMC12A8C13FBD3,1
bd622a21edcde2b7491210a641643da6edaf8d2c,SOMMONH12A6D4F41CD,26
d3cb8962457f092d256594c58ed81957db2bd0d3,SOLLWCK12A6D4FB0B9,7
d3cb8962457f092d256594c58ed81957db2bd0d3,SOPXGQV12A58A7C985,2
d70e922b8c962018cd052891a44b37be64435761,SOGABXH12AB01814C5,17
b9e26be549cbc2421dcaf4d7e5da261fcd30619f,SOSZNRJ12A8AE46E38,1
ee37b3aa34e794bb4e13e28aaa496009841c5329,SOBQZKH12A8AE48A02,5
d8d3d2cd5b7bb60d4ab2d7474345109c23dbf714,SORVHGJ12AB01883C4,1
d8d3d2cd5b7bb60d4ab2d7474345109c23dbf714,SOWEWCO12A8C14074E,1
f5da6e3164ffe76fc10d89cfa8be27d69933b69c,SOBOUPA12A6D4F81F1,5
